Warmup Train [1][0/48]	Time 0.259 (0.259)	Data 0.003 (0.003)	Loss 1.6294 (1.6294)	Top-1 acc 10.938 (10.938)	Top-5 acc 100.000 (100.000)	lr 0.05000
==========Warmup Valid [18/80]	loss 1.696	top-1 acc 35.798	top-5 acc 100.000	Train top-1 61.145	top-5 100.000	flops: 2.3M
Warmup Train [19][0/48]	Time 0.009 (0.009)	Data 0.001 (0.001)	Loss 0.8267 (0.8267)	Top-1 acc 59.375 (59.375)	Top-5 acc 100.000 (100.000)	lr 0.04401
Warmup Train [19][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 1.4768 (0.9339)	Top-1 acc 54.688 (60.433)	Top-5 acc 100.000 (100.000)	lr 0.04361
Warmup Train [19][48/48]	Time 0.027 (0.008)	Data 0.000 (0.001)	Loss 0.6964 (0.9346)	Top-1 acc 78.182 (59.546)	Top-5 acc 100.000 (100.000)	lr 0.04337
==========Warmup Valid [19/80]	loss 1.066	top-1 acc 58.950	top-5 acc 100.000	Train top-1 59.546	top-5 100.000	flops: 2.3M
Warmup Train [20][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.7757 (0.7757)	Top-1 acc 57.812 (57.812)	Top-5 acc 100.000 (100.000)	lr 0.04336
Warmup Train [20][30/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.7629 (0.9432)	Top-1 acc 62.500 (57.964)	Top-5 acc 100.000 (100.000)	lr 0.04294
Warmup Train [20][48/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.6722 (0.9199)	Top-1 acc 74.545 (59.866)	Top-5 acc 100.000 (100.000)	lr 0.04269
==========Warmup Valid [20/80]	loss 0.835	top-1 acc 72.347	top-5 acc 100.000	Train top-1 59.866	top-5 100.000	flops: 2.3M
Warmup Train [21][0/48]	Time 0.009 (0.009)	Data 0.002 (0.002)	Loss 0.7267 (0.7267)	Top-1 acc 75.000 (75.000)	Top-5 acc 100.000 (100.000)	lr 0.04268
Warmup Train [21][30/48]	Time 0.007 (0.007)	Data 0.001 (0.001)	Loss 0.9388 (0.8670)	Top-1 acc 59.375 (63.004)	Top-5 acc 100.000 (100.000)	lr 0.04225
Warmup Train [21][48/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 1.0030 (0.8748)	Top-1 acc 49.091 (62.808)	Top-5 acc 100.000 (100.000)	lr 0.04198
==========Warmup Valid [21/80]	loss 0.786	top-1 acc 66.881	top-5 acc 100.000	Train top-1 62.808	top-5 100.000	flops: 2.3M
Warmup Train [22][0/48]	Time 0.010 (0.010)	Data 0.002 (0.002)	Loss 0.7044 (0.7044)	Top-1 acc 68.750 (68.750)	Top-5 acc 100.000 (100.000)	lr 0.04197
Warmup Train [22][30/48]	Time 0.007 (0.008)	Data 0.000 (0.001)	Loss 0.6767 (0.8754)	Top-1 acc 67.188 (63.911)	Top-5 acc 100.000 (100.000)	lr 0.04152
Warmup Train [22][48/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.7927 (0.8392)	Top-1 acc 70.909 (64.727)	Top-5 acc 100.000 (100.000)	lr 0.04125
==========Warmup Valid [22/80]	loss 0.841	top-1 acc 57.878	top-5 acc 100.000	Train top-1 64.727	top-5 100.000	flops: 2.3M
Warmup Train [23][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.8148 (0.8148)	Top-1 acc 64.062 (64.062)	Top-5 acc 100.000 (100.000)	lr 0.04124
Warmup Train [23][30/48]	Time 0.006 (0.007)	Data 0.000 (0.001)	Loss 0.5557 (0.8326)	Top-1 acc 81.250 (62.349)	Top-5 acc 100.000 (100.000)	lr 0.04077
Warmup Train [23][48/48]	Time 0.007 (0.008)	Data 0.000 (0.001)	Loss 0.6258 (0.8179)	Top-1 acc 65.455 (63.096)	Top-5 acc 100.000 (100.000)	lr 0.04049
==========Warmup Valid [23/80]	loss 0.916	top-1 acc 55.198	top-5 acc 100.000	Train top-1 63.096	top-5 100.000	flops: 2.3M
Warmup Train [24][0/48]	Time 0.011 (0.011)	Data 0.001 (0.001)	Loss 1.0368 (1.0368)	Top-1 acc 56.250 (56.250)	Top-5 acc 100.000 (100.000)	lr 0.04048
Warmup Train [24][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.4861 (0.8347)	Top-1 acc 75.000 (64.012)	Top-5 acc 100.000 (100.000)	lr 0.04000
Warmup Train [24][48/48]	Time 0.012 (0.010)	Data 0.001 (0.002)	Loss 0.8030 (0.8040)	Top-1 acc 54.545 (65.174)	Top-5 acc 100.000 (100.000)	lr 0.03971
==========Warmup Valid [24/80]	loss 0.780	top-1 acc 53.698	top-5 acc 100.000	Train top-1 65.174	top-5 100.000	flops: 2.3M
Warmup Train [25][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.6124 (0.6124)	Top-1 acc 70.312 (70.312)	Top-5 acc 100.000 (100.000)	lr 0.03969
Warmup Train [25][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.7887 (0.7507)	Top-1 acc 56.250 (66.885)	Top-5 acc 100.000 (100.000)	lr 0.03920
Warmup Train [25][48/48]	Time 0.007 (0.008)	Data 0.000 (0.001)	Loss 0.7272 (0.7548)	Top-1 acc 67.273 (66.997)	Top-5 acc 100.000 (100.000)	lr 0.03891
==========Warmup Valid [25/80]	loss 0.664	top-1 acc 60.772	top-5 acc 100.000	Train top-1 66.997	top-5 100.000	flops: 2.3M
Warmup Train [26][0/48]	Time 0.010 (0.010)	Data 0.002 (0.002)	Loss 0.6205 (0.6205)	Top-1 acc 78.125 (78.125)	Top-5 acc 100.000 (100.000)	lr 0.03889
Warmup Train [26][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.6204 (0.7963)	Top-1 acc 75.000 (65.978)	Top-5 acc 100.000 (100.000)	lr 0.03839
Warmup Train [26][48/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.6070 (0.7873)	Top-1 acc 72.727 (66.230)	Top-5 acc 100.000 (100.000)	lr 0.03808
==========Warmup Valid [26/80]	loss 0.686	top-1 acc 69.239	top-5 acc 100.000	Train top-1 66.230	top-5 100.000	flops: 2.3M
Warmup Train [27][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.7778 (0.7778)	Top-1 acc 60.938 (60.938)	Top-5 acc 100.000 (100.000)	lr 0.03806
Warmup Train [27][30/48]	Time 0.006 (0.007)	Data 0.001 (0.001)	Loss 0.7289 (0.7307)	Top-1 acc 65.625 (66.482)	Top-5 acc 100.000 (100.000)	lr 0.03755
Warmup Train [27][48/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.8009 (0.7486)	Top-1 acc 63.636 (66.166)	Top-5 acc 100.000 (100.000)	lr 0.03723
==========Warmup Valid [27/80]	loss 0.814	top-1 acc 48.017	top-5 acc 100.000	Train top-1 66.166	top-5 100.000	flops: 2.3M
Warmup Train [28][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.8431 (0.8431)	Top-1 acc 64.062 (64.062)	Top-5 acc 100.000 (100.000)	lr 0.03722
Warmup Train [28][30/48]	Time 0.007 (0.008)	Data 0.000 (0.001)	Loss 0.6851 (0.8420)	Top-1 acc 67.188 (62.752)	Top-5 acc 100.000 (100.000)	lr 0.03669
Warmup Train [28][48/48]	Time 0.009 (0.008)	Data 0.001 (0.001)	Loss 0.7446 (0.8253)	Top-1 acc 61.818 (63.895)	Top-5 acc 100.000 (100.000)	lr 0.03637
==========Warmup Valid [28/80]	loss 0.572	top-1 acc 77.492	top-5 acc 100.000	Train top-1 63.895	top-5 100.000	flops: 2.3M
Warmup Train [29][0/48]	Time 0.009 (0.009)	Data 0.001 (0.001)	Loss 0.7612 (0.7612)	Top-1 acc 57.812 (57.812)	Top-5 acc 100.000 (100.000)	lr 0.03635
Warmup Train [29][30/48]	Time 0.008 (0.007)	Data 0.001 (0.001)	Loss 0.7254 (0.8071)	Top-1 acc 67.188 (64.819)	Top-5 acc 100.000 (100.000)	lr 0.03581
Warmup Train [29][48/48]	Time 0.007 (0.007)	Data 0.000 (0.001)	Loss 0.7181 (0.7989)	Top-1 acc 63.636 (65.622)	Top-5 acc 100.000 (100.000)	lr 0.03548
==========Warmup Valid [29/80]	loss 0.604	top-1 acc 77.170	top-5 acc 100.000	Train top-1 65.622	top-5 100.000	flops: 2.3M
Warmup Train [30][0/48]	Time 0.009 (0.009)	Data 0.001 (0.001)	Loss 0.7161 (0.7161)	Top-1 acc 68.750 (68.750)	Top-5 acc 100.000 (100.000)	lr 0.03547
Warmup Train [30][30/48]	Time 0.007 (0.007)	Data 0.000 (0.001)	Loss 0.6902 (0.7638)	Top-1 acc 60.938 (64.869)	Top-5 acc 100.000 (100.000)	lr 0.03492
Warmup Train [30][48/48]	Time 0.007 (0.007)	Data 0.001 (0.001)	Loss 0.6398 (0.7622)	Top-1 acc 65.455 (65.398)	Top-5 acc 100.000 (100.000)	lr 0.03459
==========Warmup Valid [30/80]	loss 0.571	top-1 acc 69.668	top-5 acc 100.000	Train top-1 65.398	top-5 100.000	flops: 2.3M
Warmup Train [31][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.9022 (0.9022)	Top-1 acc 48.438 (48.438)	Top-5 acc 100.000 (100.000)	lr 0.03457
Warmup Train [31][30/48]	Time 0.005 (0.007)	Data 0.000 (0.001)	Loss 1.5514 (0.7761)	Top-1 acc 34.375 (66.381)	Top-5 acc 100.000 (100.000)	lr 0.03401
Warmup Train [31][48/48]	Time 0.008 (0.007)	Data 0.001 (0.001)	Loss 0.6086 (0.7663)	Top-1 acc 78.182 (66.773)	Top-5 acc 100.000 (100.000)	lr 0.03367
==========Warmup Valid [31/80]	loss 0.615	top-1 acc 58.521	top-5 acc 100.000	Train top-1 66.773	top-5 100.000	flops: 2.3M
Warmup Train [32][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 1.6310 (1.6310)	Top-1 acc 46.875 (46.875)	Top-5 acc 100.000 (100.000)	lr 0.03365
Warmup Train [32][30/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 1.2221 (0.7582)	Top-1 acc 65.625 (67.440)	Top-5 acc 100.000 (100.000)	lr 0.03309
Warmup Train [32][48/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.7274 (0.7523)	Top-1 acc 65.455 (67.605)	Top-5 acc 100.000 (100.000)	lr 0.03274
==========Warmup Valid [32/80]	loss 0.535	top-1 acc 69.775	top-5 acc 100.000	Train top-1 67.605	top-5 100.000	flops: 2.3M
Warmup Train [33][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.5108 (0.5108)	Top-1 acc 78.125 (78.125)	Top-5 acc 100.000 (100.000)	lr 0.03273
Warmup Train [33][30/48]	Time 0.007 (0.007)	Data 0.001 (0.001)	Loss 0.5180 (0.6952)	Top-1 acc 75.000 (68.095)	Top-5 acc 100.000 (100.000)	lr 0.03215
Warmup Train [33][48/48]	Time 0.007 (0.007)	Data 0.000 (0.001)	Loss 0.5944 (0.7042)	Top-1 acc 76.364 (67.797)	Top-5 acc 100.000 (100.000)	lr 0.03181
==========Warmup Valid [33/80]	loss 0.766	top-1 acc 51.018	top-5 acc 100.000	Train top-1 67.797	top-5 100.000	flops: 2.3M
Warmup Train [34][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.5644 (0.5644)	Top-1 acc 78.125 (78.125)	Top-5 acc 100.000 (100.000)	lr 0.03179
Warmup Train [34][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.9116 (0.6650)	Top-1 acc 54.688 (70.817)	Top-5 acc 100.000 (100.000)	lr 0.03121
Warmup Train [34][48/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 1.8379 (0.6768)	Top-1 acc 52.727 (70.707)	Top-5 acc 100.000 (100.000)	lr 0.03086
==========Warmup Valid [34/80]	loss 0.724	top-1 acc 51.768	top-5 acc 100.000	Train top-1 70.707	top-5 100.000	flops: 2.3M
Warmup Train [35][0/48]	Time 0.009 (0.009)	Data 0.001 (0.001)	Loss 0.7378 (0.7378)	Top-1 acc 67.188 (67.188)	Top-5 acc 100.000 (100.000)	lr 0.03084
Warmup Train [35][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.7322 (0.7138)	Top-1 acc 75.000 (68.196)	Top-5 acc 100.000 (100.000)	lr 0.03025
Warmup Train [35][48/48]	Time 0.011 (0.008)	Data 0.001 (0.001)	Loss 0.7127 (0.6902)	Top-1 acc 69.091 (69.587)	Top-5 acc 100.000 (100.000)	lr 0.02990
==========Warmup Valid [35/80]	loss 0.484	top-1 acc 80.171	top-5 acc 100.000	Train top-1 69.587	top-5 100.000	flops: 2.3M
Warmup Train [36][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.9223 (0.9223)	Top-1 acc 51.562 (51.562)	Top-5 acc 100.000 (100.000)	lr 0.02988
Warmup Train [36][30/48]	Time 0.007 (0.007)	Data 0.000 (0.001)	Loss 0.6431 (0.6879)	Top-1 acc 76.562 (70.060)	Top-5 acc 100.000 (100.000)	lr 0.02929
Warmup Train [36][48/48]	Time 0.010 (0.007)	Data 0.001 (0.001)	Loss 0.7554 (0.7133)	Top-1 acc 72.727 (67.733)	Top-5 acc 100.000 (100.000)	lr 0.02893
==========Warmup Valid [36/80]	loss 0.506	top-1 acc 80.922	top-5 acc 100.000	Train top-1 67.733	top-5 100.000	flops: 2.3M
Warmup Train [37][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.6116 (0.6116)	Top-1 acc 75.000 (75.000)	Top-5 acc 100.000 (100.000)	lr 0.02891
Warmup Train [37][30/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.5214 (0.6666)	Top-1 acc 78.125 (72.631)	Top-5 acc 100.000 (100.000)	lr 0.02832
Warmup Train [37][48/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.4580 (0.6864)	Top-1 acc 80.000 (70.867)	Top-5 acc 100.000 (100.000)	lr 0.02796
==========Warmup Valid [37/80]	loss 0.577	top-1 acc 66.131	top-5 acc 100.000	Train top-1 70.867	top-5 100.000	flops: 2.3M
Warmup Train [38][0/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.5803 (0.5803)	Top-1 acc 78.125 (78.125)	Top-5 acc 100.000 (100.000)	lr 0.02794
